size,price,date
265,120000,2026-02-14
270,119000,2026-02-14
260,114000,2026-02-14
255,124000,2026-02-14
270,121000,2026-02-14
265,120000,2026-02-14
275,115000,2026-02-14
265,120000,2026-02-14
275,119000,2026-02-14
260,117000,2026-02-14
270,119000,2026-02-14
270,119000,2026-02-14
270,119000,2026-02-14
265,119000,2026-02-14
270,120000,2026-02-14
290,112000,2026-02-14
260,116000,2026-02-14
270,120000,2026-02-14
270,121000,2026-02-14
265,118000,2026-02-14
265,117000,2026-02-14
270,120000,2026-02-14
270,120000,2026-02-14
270,120000,2026-02-14
280,115000,2026-02-14
255,119000,2026-02-14
270,121000,2026-02-14
285,112000,2026-02-14
270,120000,2026-02-14
270,121000,2026-02-14
250,125000,2026-02-14
260,114000,2026-02-14
265,116000,2026-02-14
260,115000,2026-02-14
270,121000,2026-02-14
270,121000,2026-02-14
270,121000,2026-02-14
270,121000,2026-02-14
270,121000,2026-02-14
270,121000,2026-02-14
280,116000,2026-02-14
270,121000,2026-02-14
265,117000,2026-02-14
275,115000,2026-02-14
265,117000,2026-02-14
275,115000,2026-02-14
240,128000,2026-02-14
260,115000,2026-02-14
290,111000,2026-02-14
275,115000,2026-02-14
290,111000,2026-02-14
280,115000,2026-02-14
275,115000,2026-02-14
285,110000,2026-02-14
270,120000,2026-02-14
265,117000,2026-02-14
270,120000,2026-02-14
270,121000,2026-02-14
275,115000,2026-02-14
280,115000,2026-02-14
265,117000,2026-02-14
270,121000,2026-02-14
260,115000,2026-02-14
265,117000,2026-02-14
275,115000,2026-02-14
